# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.1561409919436942,3.3416549831313747,5.756789081795913,5.0106714527515885,32.73907010124999,0.0,0.010365491981970334,96.47395432261133,3.5521986638153824,-11.87299651527628
 1.1656664424829664,3.3969456378272382,5.804518586066648,5.0107345656726245,32.771842075193995,0.0,0.009951970851220423,100.48260941975816,3.4404644493069645,-11.730071354394592
 1.1751509240786924,3.452449235907513,5.852043416404171,5.010798941181825,32.80342984551371,0.0,0.009550334652808624,104.70837267528772,3.330468829625466,-11.597430873930538
 1.184594366075231,3.5081595303429474,5.899363225384813,5.010864576495214,32.83385762578648,0.0,0.009159958282930326,109.17080286964952,3.2221069694628333,-11.474826678911288
 1.1939966955571304,3.5640702725033684,5.946477654080888,5.010931470416491,32.86314849022655,0.0,0.008780248115466441,113.8919979081794,3.1152773891257013,-11.362033264500154
 1.2033578374255436,3.620175212233704,5.993386332456689,5.010999623249224,32.89132442002709,0.0,0.008410639370428281,118.89702506042399,3.009881721332747,-11.258847400719926
 1.212677714469423,3.67646809792696,6.040088879737441,5.011069036734013,32.91840634690632,0.0,0.008050594418370471,124.21443039263318,2.9058244815604697,-11.165087187562705
 1.2219562474318508,3.7329426765943285,6.0865849047531935,5.011139714007771,32.9444141940356,0.0,0.007699600995748327,129.87685992458492,2.803012850694171,-11.080591218743361
 1.231193355071837,3.789592693932618,6.13287400625917,5.01121165954562,32.96936691447628,0.0,0.007357170368208775,135.92182183535144,2.7013564649465858,-11.005218268490012
 1.2403889542218838,3.8464118943891474,6.178955773234273,5.01128487912272,32.993282527307755,0.0,0.007022835878460031,142.3926199197012,2.6007672193226385,-10.938846287513092
 1.249542959841602,3.903394021224279,6.224829785158682,5.011359379722676,33.01617815154545,0.0,0.006696151564649029,149.33951096317722,2.5011590760195825,-10.881372312957227
 1.2586552850676345,3.960532816571721,6.270495612273058,5.0114351695784665,33.038070037990714,0.0,0.006376690432373659,156.8211614794918,2.402447882646251,-10.832711840807498
 1.2677258412601273,4.017822021496745,6.315952815819417,5.011512258088474,33.05897359912619,0.0,0.006064043420811946,164.90647091476546,2.3045511975080344,-10.792798485636384
 1.2767545380459693,4.075255376052442,6.361200948265259,5.011590655785123,33.07890343715049,0.0,0.00575781835381211,173.6768926268618,2.2073881200167254,-10.761583847147474
 1.2857412833590034,4.132826619334144,6.406239553512442,5.011670374352353,33.09787337026978,0.0,0.005457638323212867,183.22943749253582,2.1108791290412956,-10.739037061109967
 1.2946859834774036,4.190529489532131,6.451068167091078,5.0117514265703,33.11589645731204,0.0,0.0051631410747730935,193.68054940159607,2.0149459236965503,-10.725144954541351
 1.303588543058387,4.24835772398272,6.495686316339397,5.011833826265861,33.13298502077614,0.0,0.004873977754698844,205.17122775866846,1.9195112718598568,-10.719911612897345
 1.3124488651704287,4.306305059217866,6.540093520572053,5.011917588447809,33.149150668361706,0.0,0.004589811993051977,217.87384788609916,1.8244988591998426,-10.723358751357997
 1.3212668513231292,4.364365231013341,6.584289291233954,5.012002729032057,33.164404313085974,0.0,0.004310319054989168,232.00138719255742,1.7298331455868508,-10.735525319916842
 1.3300424014948724,4.42253197443562,6.628273132045063,5.012089265096332,33.178756192023,0.0,0.004035184797034138,247.82012480196698,1.6354392210347621,-10.756467993999005
 1.3387754141584085,4.480799023887547,6.672044539133169,5.012177214727906,33.19221588373984,0.0,0.0037641053653999276,265.66737721853127,1.5412426656657174,-10.786261167621285
 1.3474657863044786,4.539160113152869,6.715603001157311,5.012266597103147,33.204792324496076,0.0,0.0034967856837622643,285.9769200736601,1.4471694128684907,-10.82499704454759
 1.3561134134635966,4.597608975439722,6.75894799942022,5.012357432316698,33.21649382323625,0.0,0.0032329392411344616,309.3160512503454,1.3531456114904987,-10.872786216141773
 1.3647181897260925,4.65613934342316,6.802079007974162,5.012449741654389,33.227328075436795,0.0,0.0029722874159246924,336.44121851819483,1.2590974907467805,-10.929757831546304
 1.3732800077605127,4.7147449492867874,6.844995493716559,5.012543547394303,33.237302175851454,0.0,0.0027145585359345673,368.3840251599954,1.1649512258455266,-10.996060010008007
 1.3817987588304719,4.773419524763584,6.887696916477476,5.012638872792166,33.246422630190544,0.0,0.002459487258286253,406.58881099338987,1.0706328033518446,-11.07186038412254
 1.3902743328100355,4.832156801175976,6.930182729101178,5.012735742280547,33.25469536576858,0.0,0.0022068140102674454,453.1419482327871,0.9760678861378012,-11.157346681423432
 1.3987066181977188,4.89095050947525,6.972452377519372,5.012834181340174,33.262125741153305,0.0,0.0019562848111601993,511.1730123830678,0.8811816776956443,-11.252727354407831
 1.4070955021291693,4.949794380280349,7.014505300817142,5.0129342164468715,33.26871855485813,0.0,0.0017076497719600327,585.6001718971944,0.7858987868585907,-11.358232109974848
 1.415440870388606,5.008682143916138,7.056340931294395,5.013035875312812,33.27447805307782,0.0,0.0014606637377842977,684.6202682603148,0.6901430878353951,-11.474113070434846
 1.423742607419077,5.067607530451181,7.097958694519182,5.0131391866583614,33.27940793652665,0.0,0.0012150844735995096,822.988048754871,0.5938375825126863,-11.600645138387998
 1.4320005963315972,5.126564269735125,7.139358009376651,5.013244180396402,33.28351136635581,0.0,0.0009706727251213206,1030.2133501021303,0.4969042550947775,-11.738127581032087
 1.4402147189132193,5.185546091435708,7.180538288112026,5.013350887593242,33.2867909692133,0.0,0.0007271921923590108,1375.152278183847,0.39926392927533655,-11.886884429737691
 1.448384855634095,5.244546725075495,7.221498936368209,5.013459340468976,33.28924884142576,0.0,0.0004844085316766372,2064.3732193130354,0.30083611773371843,-12.047266147960848
 1.456510885653571,5.303559900068373,7.26223935321908,5.013569572500603,33.29088655233318,0.0,0.0002420883615227789,4130.723152942264,0.20153886996347503,-12.219650620568107
 1.4645973394675642,5.3625793457558695,7.298557197639076,4.4911954307028665,33.29170514678188,0.0,0,0.0,0.10123033749160075,-12.404514361820018
 1.4726884771748108,5.421598791443366,7.2943321227418965,-0.5221855133420712,33.29170514678259,0.0,-0.00024208836152277364,-4130.723152942354,8.805241913133553e-11,-12.511261217675811
 1.4808240000596737,5.480611966436245,7.253765471261786,-4.986360686857578,33.290886552333426,0.0,-0.0004844079739001353,-2064.3755963566327,-0.10061977094082908,-12.367953781568929
 1.4890037893587478,5.5396126000760315,7.212977190801857,-4.986470796325464,33.28924884142589,0.0,-0.00072719219235902,-1375.1522781838296,-0.2002143145333897,-12.175685699365733
 1.4972277277193349,5.598594421776615,7.171967871652752,-4.986579100062417,33.2867909692133,0.0,-0.0009706727251213206,-1030.2133501021303,-0.29886802463992534,-11.995920419264037
 1.505495699208642,5.657551161060558,7.130738097028084,-4.9866856311721,33.28351136635581,0.0,-0.001215084473599494,-822.9880487548816,-0.3966635421674152,-11.828235940819207
 1.513807589324087,5.716476547595604,7.089288443016171,-4.986790421458019,33.27940793652655,0.0,-0.001460663737784293,-684.6202682603171,-0.49368191497545505,-11.672239582157264
 1.522163285004766,5.7753643112313915,7.047619478525915,-4.986893501472073,33.27447805307828,0.0,-0.001707649931324689,-585.6001172466666,-0.5900027522149511,-11.52756645532469
 1.530562674644144,5.834208182036491,7.005731765225757,-4.98699490065076,33.26871855485742,0.0,-0.0019562848111602297,-511.17301238305987,-0.6857043747393108,-11.393878202255305
 1.5390056481040322,5.893001890335764,6.963625857477513,-4.987094647198152,33.26212574115379,0.0,-0.002206814134217701,-453.14192278113745,-0.7808639616067207,-11.27086177867379
 1.5474920967299197,5.9517391667481565,6.921302302263026,-4.987192768171743,33.25469536576848,0.0,-0.00245948725828623,-406.58881099339374,-0.8755576935499714,-11.158228384767629
 1.5560219133677355,6.010413742224953,6.878761639103793,-4.987289289506489,33.24642263019016,0.0,-0.0027145585359345586,-368.3840251599966,-0.9698608926293983,-11.055712342202783
 1.5645949923821167,6.069019348088582,6.836004399973295,-4.987384236022201,33.23730217585219,0.0,-0.0029722874159246876,-336.44121851819534,-1.063848160347981,-10.963070276259034
 1.5732112296762684,6.12754971607202,6.793031109201917,-4.987477631395683,33.22732807543704,0.0,-0.0032329392411344724,-309.3160512503444,-1.1575935149694279,-10.880080413416383
 1.5818705227135037,6.1859985783588725,6.749842283373504,-4.987569498190985,33.21649382323566,0.0,-0.003496785604079958,-285.9769265903023,-1.2511705233669712,-10.806541364884879
 1.590572770540562,6.2443596676241935,6.706438431212783,-4.987659857923616,33.20479232449572,0.0,-0.0037641053653998976,-265.6673772185334,-1.3446524360698808,-10.742271946363468
 1.5993178738128062,6.302626717076121,6.662820053464534,-4.98774873095981,33.192215883740325,0.0,-0.004035184797034138,-247.82012480196698,-1.438112319989748,-10.687110375985522
 1.6081057348214125,6.3607934604983996,6.6189876427623755,-4.9878361366015955,33.17875619202252,0.0,-0.004310318989368474,-232.0013907245679,-1.5316231907430193,-10.640913717421403
 1.616936257522669,6.4188536322938745,6.574941683487688,-4.987922093039974,33.16440431308635,0.0,-0.0045898119310768684,-217.87385082799648,-1.62525814401906,-10.603557280105127
 1.6258093475695101,6.4768009675290195,6.530682651617393,-4.988006617384786,33.14915066836158,0.0,-0.00487397775469886,-205.1712277586678,-1.719090490939652,-10.574934597220247
